radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,NSA :,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820842210,36,0,0,330,1,1,4,14,0,385,0
820842211,37,0,0,288,0,0,0,0,0,325,0
820842212,24,0,0,330,1,0,0,0,0,355,0
820842213,17,0,0,173,0,2,0,0,0,190,0
820842301,12,0,0,236,1,0,39,1,0,289,0
820842302,16,0,0,205,0,0,2,1,0,224,0
820842303,26,0,0,274,0,1,0,0,0,300,0
820842304,26,0,0,163,0,1,0,0,0,189,0
820842305,21,0,0,254,0,0,0,0,1,276,0
820842306,32,0,0,226,0,0,0,0,0,258,0
820842307,10,0,0,309,0,1,0,0,0,319,0
820842308,15,0,0,344,0,0,0,0,0,359,0
820842309,31,0,0,213,0,5,0,0,0,244,0
820842310,11,0,0,207,0,1,0,4,0,222,0
820842311,55,0,0,341,0,1,0,9,0,405,0
820842312,21,0,0,299,0,1,0,0,0,320,0
820842313,22,0,0,300,0,0,0,0,0,322,0
820842314,19,0,0,266,0,0,0,0,0,285,0
820842315,18,1,0,215,0,0,0,4,0,238,0
820842316,40,1,0,201,0,0,0,0,0,242,0
820842317,18,0,0,153,0,2,0,1,0,172,0
820842318,17,1,0,216,0,1,0,0,0,234,0
820842319,18,0,0,200,0,0,0,0,0,218,0
820842320,14,0,0,176,1,0,0,0,0,191,0
820842321,26,0,0,97,0,0,0,0,0,123,0
820842322,23,0,0,189,0,0,0,2,0,214,0
820842323,24,2,0,189,0,4,10,0,0,225,0
820842324,37,0,0,153,0,0,0,0,0,190,0
820842401,10,0,1,184,0,0,0,0,0,195,0
820842402,33,0,0,234,0,0,0,8,0,275,0
820842403,14,0,0,160,0,2,0,0,0,174,0
820842404,33,0,0,264,0,2,23,0,0,320,0
820842405,57,0,0,179,0,2,0,2,0,238,0
820842406,26,0,0,200,0,0,0,0,0,226,0
820842407,56,0,1,215,1,1,0,0,0,273,0
820842408,46,1,0,172,0,0,0,0,0,219,0
820842409,43,0,0,286,1,0,0,0,0,330,0
820842410,21,0,0,167,1,0,0,0,0,189,0
820842411,19,0,1,158,0,1,0,0,0,178,0
820842412,17,1,0,285,0,1,0,0,0,303,0
820842413,28,0,0,272,0,0,14,4,0,318,0
820842414,19,0,0,163,0,0,0,0,0,182,0
820842415,24,0,0,196,0,1,0,6,0,226,0
820842416,78,0,0,162,1,0,0,0,0,241,0
820842417,49,0,0,64,1,0,0,0,0,114,0
820842418,23,0,0,212,1,0,7,6,0,249,0
820842419,9,0,0,208,0,0,0,0,0,217,0
820842501,5,0,1,235,3,1,0,0,0,244,0
820842502,3,0,0,227,0,0,0,0,0,230,0
820842503,1,0,0,190,0,0,0,0,0,191,0
820842504,13,32,8,93,0,0,12,0,14,172,0
820842505,5,0,0,239,0,0,0,0,0,244,0
820842506,8,0,0,335,0,1,0,0,0,343,0
820842507,7,1,0,254,0,4,1,0,0,263,0
820842508,7,0,0,281,0,4,37,12,0,337,0
820842509,9,0,0,257,0,3,0,0,0,266,0
820842510,19,0,0,140,0,0,0,0,0,159,0
820842511,27,0,0,228,1,3,2,0,0,258,0
820842512,14,1,0,541,1,1,0,0,0,557,0
820842513,13,0,0,317,4,1,0,0,0,334,0
820842514,0,0,0,86,0,0,0,0,0,86,0
820842515,4,0,0,184,0,0,0,0,0,188,0
820842516,7,0,0,71,0,1,0,0,0,78,0
820842601,10,0,1,242,0,3,15,14,0,282,0
820842602,27,2,0,184,1,5,0,6,0,220,0
820842603,10,0,0,294,1,0,0,0,0,305,0
820842604,61,1,0,253,0,0,15,4,0,334,0
820842605,15,0,0,185,0,0,0,0,0,200,0
820842606,12,0,0,158,0,0,0,0,0,170,0
820842607,24,3,0,225,0,0,30,0,0,282,0
820842608,27,0,0,252,0,0,10,4,0,293,0
820842609,30,0,0,115,1,0,0,0,0,146,0
820842610,18,0,0,305,0,1,0,0,0,323,0
820842611,2,0,0,174,0,2,9,2,0,187,0
820842612,8,0,0,165,0,0,0,0,0,173,0
820842613,43,4,0,310,0,2,0,0,0,357,0
820842614,40,0,0,260,0,2,0,0,0,300,0
820842615,36,0,0,249,1,2,13,0,0,299,0
820842616,21,1,0,326,0,1,0,0,0,348,0
820842617,19,0,1,173,0,1,0,0,1,194,0
820842618,27,0,0,182,0,0,0,0,0,209,0
820842619,18,0,0,118,1,0,0,1,0,138,0
820842620,20,0,0,177,1,0,0,0,0,198,0
820842621,35,2,0,291,1,2,2,0,0,331,0
820842622,9,0,1,158,1,0,0,0,0,169,0
820842623,18,0,0,206,0,0,0,0,0,224,0
820842701,75,1,0,232,0,7,0,3,0,311,0
820842702,11,0,0,266,0,0,0,0,0,277,0
820842703,5,1,0,170,0,1,0,0,0,176,0
820842704,15,0,0,169,0,0,0,0,0,184,0
820842705,5,0,0,175,0,0,0,0,0,180,0
820842706,3,0,0,141,0,1,7,0,0,151,0
820842707,20,0,0,241,0,1,0,1,0,262,0
820842708,8,0,0,288,0,0,0,0,0,296,0
820842709,13,0,0,102,0,8,0,0,1,116,0
820842710,57,0,0,207,0,1,1,0,0,265,0
820842711,22,0,0,203,1,0,0,0,0,226,0
820842712,76,1,0,276,0,1,0,0,0,353,0
820842713,56,0,0,176,0,1,0,0,0,232,0
820842714,63,1,0,166,1,1,0,0,0,231,0
820842715,68,0,0,234,1,0,0,0,0,303,0
820842716,13,0,0,239,1,1,0,4,0,257,0
820842717,9,0,0,125,1,1,18,3,0,156,0
820842718,12,0,0,144,0,1,0,1,0,157,0
820842719,14,0,0,180,1,0,7,0,0,202,0
820842720,34,0,0,164,1,2,0,0,0,199,0
820842721,13,0,1,237,0,2,0,0,0,251,0
820842722,37,0,0,149,0,1,0,0,0,186,0
820842801,27,0,0,137,0,2,0,0,0,164,0
820842802,52,2,0,332,0,1,0,0,0,386,0
820842803,8,1,1,173,0,1,4,0,0,187,0
820842804,18,0,0,211,0,0,22,0,0,251,0
820842805,13,0,0,94,0,0,0,0,0,107,0
820842806,0,0,0,29,0,0,0,0,0,29,0
820842807,34,0,0,331,0,1,0,0,0,365,0
820842808,26,0,0,183,0,0,0,5,0,214,0
820842809,45,0,0,295,0,0,0,0,0,340,0
820842810,45,5,0,336,0,4,0,0,0,386,0
820842811,63,1,0,348,0,0,0,1,0,413,0
820842812,26,0,1,159,1,1,0,2,0,189,0
820842813,32,0,0,201,1,0,0,0,0,234,0
820842814,27,0,0,133,0,0,0,0,0,160,0
820842815,79,0,0,211,0,0,5,0,0,295,0
820842816,49,0,0,251,0,0,0,0,0,300,0
820842817,27,1,0,288,2,1,0,0,0,318,0
820842818,12,0,0,197,0,0,0,0,0,209,0
820842819,16,0,0,207,0,0,0,0,0,223,0
820842820,40,0,0,242,0,0,0,0,0,282,0
820842821,16,0,0,190,0,1,0,0,0,206,0
820842822,32,0,0,173,0,0,0,0,0,205,0
820842823,32,0,0,125,0,2,0,0,0,157,0
820842824,56,0,0,228,1,2,0,0,0,285,0
820842825,34,0,0,188,0,0,0,0,0,222,0
820842901,108,0,0,335,0,2,41,3,0,487,0
820842902,81,0,0,278,0,0,0,0,0,359,0
820842903,125,0,1,186,0,0,7,4,0,323,0
820842904,101,1,1,222,0,2,2,0,0,327,0
820842905,74,0,0,294,1,0,6,4,0,379,0
820842906,80,0,1,84,1,0,7,2,0,175,0
820842907,103,0,0,194,3,0,0,3,0,303,0
820842908,118,0,0,167,1,1,19,0,0,305,0
820842909,107,1,0,103,0,0,0,10,0,221,0
820842910,89,0,0,283,0,0,0,0,0,372,0
820842911,75,1,0,292,0,0,0,0,0,368,0
820842912,36,0,0,233,0,2,0,0,0,269,0
820842913,57,0,0,202,0,0,0,0,0,259,0
820842914,177,5,0,118,0,0,0,0,0,300,0
820842915,109,1,0,197,0,1,7,1,0,315,0
820842916,139,0,0,41,1,0,0,5,0,186,0
820842917,100,0,0,151,0,1,0,0,0,251,0
820842918,95,13,0,188,0,1,2,0,0,298,0
820842919,105,8,0,127,0,0,0,0,0,240,0
820842920,96,2,0,120,0,0,0,4,0,222,0
820842921,25,0,0,134,1,0,0,0,0,160,0
820842922,69,0,0,82,0,0,0,0,0,151,0
820842923,58,0,0,97,1,0,0,0,0,156,0
820842924,67,2,0,211,1,0,0,0,0,281,0
820843001,211,7,1,40,0,0,0,0,0,259,0
820843002,235,19,2,31,2,0,0,0,0,289,0
820843003,500,72,11,21,0,0,2,1,6,613,0
820843004,384,16,6,13,1,2,0,1,2,423,0
820843005,208,22,2,85,0,0,1,0,1,319,0
820843006,186,35,2,22,0,0,0,1,2,248,0
820843007,367,46,8,4,0,0,0,0,13,438,0
820843008,251,18,1,16,0,0,0,0,0,286,0
820843009,301,16,2,48,0,0,0,0,0,367,0
820843010,73,2,2,291,0,0,0,0,0,368,0
820843011,14,2,2,232,0,0,0,0,0,250,0
820843012,246,27,1,3,0,0,0,0,0,277,0
820843013,197,26,2,16,0,0,0,0,1,242,0
820843014,288,31,9,4,1,0,0,1,33,367,0
820843101,341,7,2,34,0,0,0,0,1,385,0
820843102,281,13,0,7,1,0,0,0,1,303,0
820843103,266,4,0,18,1,0,0,1,0,290,0
820843104,271,8,0,13,0,0,0,0,0,292,0
820843105,159,2,1,10,0,0,0,0,0,172,0
820843106,298,3,0,4,0,0,0,0,0,305,0
820843107,175,0,0,17,0,0,0,0,0,192,0
820843108,252,12,2,3,0,0,0,0,0,269,0
820843109,191,1,0,10,0,0,0,0,0,202,0
820843110,255,32,4,12,0,0,0,0,0,303,0
820843111,296,13,1,18,0,0,0,0,0,328,0
820843112,283,1,1,27,0,0,0,0,0,312,0
820843113,279,0,0,15,0,0,0,0,1,295,0
820843114,255,0,0,15,0,8,0,0,0,270,0
820843115,231,0,1,24,1,0,0,0,0,257,0
820843116,267,3,2,56,0,0,0,0,0,328,0
820843117,250,2,1,22,0,0,0,8,0,283,0
820843118,256,4,0,11,0,0,0,0,0,271,0
820843119,242,5,0,20,0,0,0,0,0,267,0
820843120,223,4,0,5,0,0,0,0,1,233,0
820843121,262,6,4,19,0,0,0,0,0,291,0
820843201,44,0,0,371,6,0,0,0,0,421,0
820843202,290,15,0,28,0,0,0,0,0,333,0
820843203,319,5,2,15,0,0,0,0,0,341,0
820843204,277,3,1,45,0,0,0,1,0,327,0
820843205,290,7,3,8,0,0,0,0,0,308,0
820843206,132,17,1,210,0,0,0,0,0,360,0
820843207,236,48,2,0,0,0,0,0,4,290,0
820843208,384,91,15,3,1,0,0,0,25,519,0
820843209,218,16,12,5,0,0,0,0,1,252,0
820843210,201,71,22,23,0,0,0,0,21,338,0
820843211,287,13,3,14,0,0,0,0,1,318,0
820843212,343,34,6,2,0,0,6,1,1,393,0
820843213,327,81,7,2,1,0,0,0,7,425,0
820843214,193,40,3,3,3,0,0,0,0,242,0
820843215,208,74,17,5,1,0,0,0,0,305,0
820843301,214,44,8,34,1,0,0,1,7,309,0
820843302,239,48,21,23,0,0,0,1,7,339,0
820843303,367,112,4,0,0,0,0,0,4,487,0
820843304,268,46,5,23,1,0,0,0,1,344,0
820843305,391,41,9,25,0,0,0,0,3,469,0
820843306,319,28,4,8,0,0,0,0,0,359,0
820843307,199,66,28,8,0,0,0,0,13,314,0
820843308,247,3,1,4,0,0,0,0,1,256,0
820843309,397,23,3,33,1,0,0,0,3,460,0
820843310,345,70,2,19,1,0,0,0,1,438,0
820843311,327,66,3,16,0,2,0,4,2,418,0
820843312,329,35,2,26,1,0,0,1,2,396,0
820843313,4,0,0,284,0,0,0,0,0,288,0
820843314,224,52,2,8,1,0,0,3,0,290,0
820843315,322,93,21,44,0,0,1,1,18,500,0
820843316,279,54,12,15,2,0,4,1,1,368,0
820843317,125,252,23,0,0,0,0,0,23,423,0
820843318,194,126,11,3,2,0,0,1,9,346,0
820843319,272,12,3,0,2,0,0,0,4,293,0
820843401,166,50,68,0,0,0,0,0,22,306,0
820843402,181,156,26,0,0,0,0,0,18,381,0
820843403,134,2,0,2,0,0,0,0,1,139,0
820843404,264,74,21,22,0,0,1,0,1,384,1
820843405,234,0,0,123,0,0,4,0,0,361,0
820843406,302,2,1,48,0,0,0,0,0,353,0
820843407,252,1,0,75,0,0,2,0,0,330,0
820843408,310,6,0,69,0,1,0,7,0,392,0
820843409,126,5,3,218,4,1,7,0,5,368,0
820843410,255,3,1,44,1,1,0,0,0,304,0
820843411,161,0,0,27,0,2,0,0,0,188,0
820843412,199,3,0,16,1,1,0,0,0,219,0
820843413,153,0,0,21,0,0,0,0,0,174,0
820843414,268,3,0,21,1,0,0,0,1,294,0
820843415,239,44,0,32,1,0,0,0,0,316,0
820843416,216,123,38,0,1,0,0,0,40,418,0
820843417,222,15,2,16,0,0,0,0,0,255,0
820843418,111,1,0,37,0,0,5,0,0,154,0
820843419,116,33,6,0,0,0,0,0,7,162,0
820843501,237,46,23,5,0,0,0,0,19,330,0
820843502,107,27,5,2,0,0,0,0,10,151,0
820843503,217,3,0,25,0,2,0,0,0,245,0
820843504,246,4,2,77,0,0,0,0,0,329,0
820843505,291,6,1,23,1,0,0,0,1,323,0
820843506,203,0,0,54,0,0,0,0,0,257,0
820843507,181,4,0,3,0,0,0,0,0,188,0
820843508,168,53,5,7,0,0,0,0,11,244,0
820843509,325,11,5,54,1,0,0,0,1,397,0
820843510,234,115,10,6,0,2,0,0,3,368,0
820843511,211,95,44,22,0,0,7,0,16,395,0
820843512,272,119,40,25,0,2,0,1,10,467,0
820843513,220,30,6,0,3,0,0,0,2,261,0
820843514,254,59,16,40,1,0,0,0,12,382,0
820843515,348,29,4,32,0,0,1,1,1,416,0
820843516,114,106,64,0,0,1,0,1,31,316,0
820843517,190,370,89,0,0,0,0,0,71,721,1
820843601,214,1,0,29,1,0,5,0,0,250,0
820843602,222,3,0,15,0,1,0,0,0,240,0
820843603,215,1,0,11,0,0,0,0,0,227,0
820843604,253,20,0,14,0,2,0,0,0,287,0
820843605,117,1,0,46,0,0,0,0,0,164,0
820843606,45,0,0,118,0,1,0,0,0,163,0
820843607,205,0,0,61,0,0,0,1,0,267,0
820843608,251,0,0,81,0,1,0,1,0,333,0
820843609,229,2,0,80,0,0,0,0,0,311,0
820843610,203,1,0,126,0,0,0,0,0,330,0
820843611,225,3,2,83,0,0,0,7,1,321,0
820843612,4,0,1,621,0,0,0,0,0,626,0
820843613,262,2,0,25,3,0,0,0,0,292,0
820843614,204,3,0,24,0,1,0,0,0,231,0
820843615,186,6,1,9,0,0,1,0,0,203,0
820843616,6,0,0,376,0,0,0,0,0,382,0
820843617,169,1,4,25,0,0,0,0,0,199,0
820843618,87,0,0,107,0,0,0,0,8,202,0
820843619,81,1,0,122,3,6,1,2,0,210,0
820843701,184,4,1,159,0,0,15,0,1,364,0
820843702,131,6,0,265,0,1,1,0,0,403,0
820843703,132,0,0,150,0,0,0,1,0,283,0
820843704,87,2,0,106,0,4,0,0,0,195,0
820843705,41,8,0,210,1,0,0,4,0,264,0
820843706,38,0,0,299,0,0,11,4,0,352,0
820843707,59,0,0,220,0,2,0,0,0,279,0
820843708,96,0,0,273,1,1,12,1,1,384,0
820843709,66,0,0,154,0,0,0,0,0,220,0
820843710,119,0,0,220,0,0,0,0,0,339,0
820843711,70,0,0,170,0,1,0,1,0,242,1
820843712,162,4,0,173,0,1,0,1,0,340,0
820843713,182,0,0,144,0,0,0,1,0,327,0
820843714,217,0,0,95,0,1,0,0,0,312,0
820843715,53,0,0,198,1,2,0,0,0,252,0
820843716,43,0,0,209,0,0,0,1,0,253,0
820843801,101,0,0,325,1,0,4,0,0,431,0
820843802,122,0,0,185,1,1,1,0,0,309,0
820843803,131,1,0,164,0,0,3,0,0,299,0
820843804,164,1,1,192,0,0,0,0,0,358,0
820843805,184,1,0,99,0,1,0,0,0,284,0
820843806,153,2,1,141,1,1,0,0,0,298,0
820843807,161,1,0,81,0,0,0,0,0,243,0
820843808,122,0,0,70,1,0,0,0,0,193,0
820843809,116,0,1,92,0,0,0,0,0,209,0
820843810,239,0,2,63,3,1,0,0,0,307,0
820843811,172,7,3,140,2,1,0,0,3,327,0
820843812,174,16,7,44,1,0,0,0,1,243,0
820843813,299,1,0,48,0,1,0,0,0,348,0
820843814,79,0,0,273,0,0,0,0,0,352,0
820843815,144,0,0,89,0,0,0,0,0,233,0
820843901,31,1,0,138,0,4,5,0,0,175,0
820843902,97,1,0,113,0,1,2,0,0,213,0
820843903,80,0,0,193,0,0,0,0,0,273,0
820843904,60,1,0,171,0,0,0,0,0,232,0
820843905,161,1,0,248,0,0,0,0,0,410,0
820843906,145,1,0,160,1,1,0,0,0,307,0
820843907,117,0,0,229,0,3,0,0,0,346,0
820843908,133,3,0,284,0,1,0,0,0,420,0
820843909,60,0,0,151,1,0,0,0,0,212,0
820843910,73,2,0,102,0,1,0,0,0,177,0
820843911,174,2,2,53,2,0,0,0,0,233,0
820843912,169,0,0,187,1,0,0,0,0,357,0
820843913,163,1,0,146,0,0,0,0,0,310,0
820843914,75,0,0,73,1,0,0,0,0,149,0
820843915,25,0,0,194,0,1,0,0,0,219,0
820843916,58,0,0,104,0,0,0,0,0,162,0
820843917,81,0,0,106,0,0,0,0,0,187,0
820843918,202,6,0,230,0,1,0,0,0,438,0
820843919,72,0,0,129,0,0,0,0,0,201,0
820843920,74,3,0,121,0,0,17,0,1,216,0
820844001,122,9,7,207,0,0,0,0,0,345,0
820844002,91,0,0,232,0,1,0,0,0,323,0
820844003,115,0,0,230,1,1,1,25,0,372,0
820844004,166,36,2,119,1,0,0,1,3,328,0
820844005,168,133,62,0,0,0,0,0,18,381,0
820844006,105,1,1,158,0,1,0,0,0,265,0
820844007,93,0,0,175,0,1,0,0,0,268,0
820844008,76,4,0,112,0,1,0,0,0,192,0
820844009,135,19,0,117,0,0,1,10,0,282,0
820844010,118,6,1,170,0,0,0,0,6,301,0
820844011,55,7,5,48,0,0,0,0,4,119,0
820844012,68,4,0,1,1,0,0,0,0,74,0
820844013,151,20,12,25,0,0,0,0,1,209,0
820844014,216,0,0,125,0,2,0,0,0,341,0
820844015,103,0,0,121,0,1,0,0,0,224,0
820844101,237,5,3,46,0,0,0,4,0,295,0
820844102,229,4,11,16,0,0,0,0,9,269,0
820844103,206,9,1,42,0,0,0,4,1,263,0
820844104,259,10,7,6,0,1,0,6,0,288,0
820844105,0,0,0,0,0,0,0,0,0,0,0
820844106,243,8,4,43,1,0,0,0,0,299,0
820844107,244,11,0,94,1,2,0,1,0,351,0
820844108,258,17,2,58,0,0,0,0,1,336,0
820844109,287,24,15,2,2,0,0,0,12,342,0
820844110,299,84,7,15,1,2,0,0,2,408,0
820844111,197,16,5,17,0,1,0,0,6,241,0
820844112,224,44,4,19,0,0,0,3,1,295,0
820844201,19,0,3,159,0,0,0,0,2,183,0
820844202,100,46,26,0,0,0,0,0,0,172,0
820844203,43,30,38,0,0,0,0,2,11,124,0
820844204,183,35,1,10,0,0,0,0,3,232,0
820844205,154,32,10,5,1,1,0,0,3,205,0
820844206,91,11,1,9,0,0,0,0,2,114,0
820844207,293,51,6,18,1,1,0,0,5,374,0
820844208,170,96,11,0,0,0,0,0,20,297,0
820844209,307,24,3,15,0,0,0,0,0,349,0
820844210,291,5,0,65,0,0,0,0,0,361,0
820844211,164,77,23,8,0,0,0,0,2,275,1
820844212,247,23,1,9,0,0,0,1,0,281,0
820844213,378,30,1,4,0,0,0,0,1,414,0
820844214,131,18,1,11,0,0,0,0,2,163,0
820844301,153,1,1,83,0,0,13,4,0,255,0
820844302,165,1,1,37,0,0,0,0,2,206,0
820844303,208,1,0,38,0,0,0,0,0,247,0
820844304,182,1,0,93,0,0,0,0,0,276,0
820844305,174,0,0,59,1,0,0,0,0,234,0
820844306,158,0,0,95,1,0,0,1,1,256,0
820844307,260,1,0,74,0,0,0,0,0,335,0
820844308,98,1,0,65,0,0,0,1,0,165,0
820844309,187,1,0,57,0,0,0,0,0,245,0
820844310,207,6,0,23,0,0,0,0,0,236,0
820844311,255,2,2,34,0,0,0,0,6,299,0
820844312,235,11,1,110,0,0,0,0,4,361,0
820844313,307,7,1,12,1,0,0,0,0,328,0
820844314,364,5,0,6,0,0,0,0,0,375,0
820844401,238,2,1,129,0,0,0,3,0,373,0
820844402,80,1,0,98,0,0,0,0,0,179,0
820844403,237,17,8,94,0,0,0,2,3,361,0
820844404,243,13,3,4,1,0,0,0,4,268,0
820844405,153,31,0,16,0,0,0,0,0,200,0
820844406,114,0,0,114,0,6,0,0,0,228,0
820844407,231,6,0,49,0,0,1,2,0,289,0
820844408,198,5,11,6,0,0,0,0,1,221,0
820844409,261,2,0,18,0,0,0,0,1,282,0
820844410,269,1,0,3,0,0,0,0,0,273,0
820844411,207,1,0,29,0,0,0,0,0,237,0
820844412,205,0,0,54,0,0,4,1,0,264,0
820844413,205,1,0,109,0,0,0,0,1,316,0
820844414,186,26,0,25,0,0,0,5,0,242,0
820844415,237,4,0,22,0,0,0,0,0,263,0
820844416,280,5,2,38,1,0,0,0,1,327,0
820844417,269,4,0,6,0,0,0,0,0,279,0
820844418,267,6,3,4,0,1,0,0,0,280,0
820844501,233,7,3,15,0,0,0,0,5,263,0
820844502,173,1,0,0,1,0,1,0,0,176,0
820844503,304,3,2,58,0,0,0,0,0,367,0
820844504,283,3,0,5,0,0,0,3,0,294,0
820844505,189,1,10,9,0,0,0,0,0,209,0
820844506,143,3,0,33,1,0,0,0,0,180,0
820844507,213,3,11,34,0,0,0,0,0,261,0
820844508,224,10,0,7,0,0,0,0,0,241,0
820844509,343,2,4,3,0,0,0,0,1,353,0
820844510,261,7,2,18,0,2,0,4,0,292,0
820844511,289,2,0,76,0,1,0,0,0,367,0
820844512,317,1,0,9,0,0,0,0,0,327,0
820844513,110,3,0,17,0,0,0,0,0,130,0
820844514,313,10,6,25,0,0,0,0,0,354,0
820844515,246,2,0,10,0,0,0,0,0,258,0
820844516,149,117,27,1,1,0,0,1,19,316,1
820844517,276,20,9,7,0,0,0,1,15,328,0
820844518,356,9,1,5,0,0,0,0,0,371,0
820844519,294,8,0,17,1,0,0,0,0,320,0
820844520,187,45,10,4,0,0,0,4,26,276,0
820844521,169,2,0,20,0,1,0,0,0,191,0
820844522,218,0,0,26,0,0,0,0,0,244,0
820844523,346,2,0,12,0,0,0,0,0,360,0
820844524,271,3,0,19,0,2,0,0,0,293,0
820844601,279,12,3,30,0,0,0,0,0,324,0
820844602,266,10,1,43,0,0,0,0,0,320,0
820844603,293,6,2,19,1,0,0,0,2,323,0
820844604,305,2,0,12,0,0,0,0,0,319,0
820844605,146,1,0,1,0,0,0,0,0,148,0
820844606,325,7,2,21,1,0,0,0,0,356,0
820844607,390,18,6,22,0,1,0,0,2,438,0
820844608,254,4,1,44,0,4,0,0,0,303,0
820844609,328,173,20,20,0,0,0,0,0,541,0
820844610,132,19,0,163,0,0,0,0,0,314,0
820844611,153,152,30,34,0,1,0,0,8,377,0
820844612,101,17,22,68,1,0,0,0,1,210,0
820844613,323,20,8,31,3,0,0,0,2,387,0
820844614,314,36,2,40,0,0,0,3,2,397,0
820844615,147,21,4,49,0,1,0,0,2,223,0
820844701,211,59,14,6,0,0,0,0,5,295,0
820844702,194,19,3,19,0,0,0,0,6,241,0
820844703,100,132,48,0,0,0,0,1,7,288,0
820844704,345,125,18,22,0,0,0,1,2,513,0
820844705,296,50,2,20,0,0,4,8,0,380,0
820844706,218,21,5,37,0,0,0,1,1,283,0
820844707,159,11,0,71,0,1,0,0,0,241,0
820844708,215,39,2,4,0,0,0,5,5,270,0
820844709,211,8,0,17,0,0,0,0,0,236,0
820844710,328,62,15,10,0,0,2,0,11,428,0
820844711,200,9,2,12,0,0,0,0,0,223,0
820844712,206,12,3,3,0,0,0,0,12,236,0
820844713,223,2,0,10,0,0,0,1,0,236,0
820844714,177,52,2,0,0,0,0,0,2,233,0
820844715,230,10,10,5,0,2,0,0,0,255,0
820844716,390,78,2,33,0,0,0,4,4,511,0
820844801,35,30,15,458,0,0,0,0,1,539,0
820844802,133,18,2,235,0,0,0,0,4,392,0
820844803,336,18,1,7,1,0,0,0,0,363,0
820844804,239,36,4,3,0,0,0,0,0,282,0
820844805,248,8,2,20,0,0,0,2,0,280,0
820844806,243,20,1,0,0,6,0,2,3,269,0
820844807,152,276,90,6,1,0,0,0,106,633,2
820844808,199,15,6,10,0,0,0,0,1,231,0
820844809,191,21,4,3,0,0,0,0,0,219,0
820844810,266,36,0,10,0,0,0,0,3,315,0
820844811,336,11,3,123,0,0,0,0,0,473,0
820844812,286,9,1,5,1,0,0,0,0,302,0
820844813,324,72,13,0,0,0,0,5,0,414,0
820844814,214,62,11,0,0,0,1,0,21,309,0
820844815,232,20,1,7,0,0,0,0,4,264,0
820844816,15,36,0,322,0,0,0,0,34,407,0
820844817,358,27,2,38,2,0,0,0,3,430,0
820844818,254,18,0,0,0,0,0,0,0,272,0
820844819,254,38,2,0,1,0,0,0,0,295,0
820844820,323,8,0,0,0,0,0,0,2,333,0
820844821,349,136,38,3,0,0,0,3,24,553,0
820844822,218,141,25,5,0,0,0,1,18,408,0
820844901,97,36,2,0,0,0,0,0,23,158,0
820844902,55,1,1,236,0,0,0,0,0,293,0
820844903,12,8,1,249,9,0,0,0,2,281,0
820844904,70,16,3,251,0,0,0,0,0,340,0
820844905,231,39,1,0,0,0,0,0,0,271,0
820844906,164,35,1,3,0,0,1,0,0,204,0
820844907,194,142,74,5,0,0,0,2,56,473,0
820844908,388,18,0,173,0,0,0,0,0,579,0
820844909,84,2,1,289,0,0,0,0,0,376,0
820844910,134,29,58,90,0,0,0,0,21,332,0
820844911,231,162,271,19,0,0,0,0,62,746,1
820844912,230,34,79,0,0,0,0,0,1,344,0
820844913,227,104,32,0,1,0,0,0,20,384,0
820844914,127,63,94,0,0,0,0,0,107,391,0
820844915,140,109,15,1,0,0,0,0,41,306,0
820845001,279,8,2,22,0,0,0,0,0,311,0
820845002,304,44,2,11,0,0,0,0,0,361,0
820845003,278,17,2,23,0,0,0,0,1,321,0
820845004,360,10,2,16,0,0,0,0,0,388,0
820845005,327,2,4,10,1,0,0,0,2,346,0
820845006,333,16,1,24,0,1,1,0,4,379,0
820845007,312,22,8,47,0,0,0,0,2,391,0
820845008,319,29,3,19,1,0,2,0,0,373,0
820845009,175,10,3,6,1,0,0,0,0,195,0
820845010,185,7,2,11,1,0,0,0,0,206,0
820845011,303,25,0,37,1,1,0,0,0,366,0
820845012,333,35,2,57,0,0,0,0,0,427,0
820845013,306,20,0,10,0,0,0,0,0,336,0
820845101,351,20,2,5,2,0,0,0,0,380,0
820845102,299,3,0,11,0,0,0,0,0,313,0
820845103,302,0,0,8,0,0,0,0,0,310,0
820845104,281,6,0,22,0,2,0,0,0,309,0
820845105,271,6,0,25,0,0,0,0,0,302,0
820845106,253,7,3,129,3,0,0,4,0,399,0
820845107,310,32,3,13,0,0,1,0,1,361,1
820845108,268,28,30,45,0,0,0,0,9,380,0
820845109,298,4,0,9,0,1,0,0,6,317,0
820845110,238,0,0,35,0,0,0,1,0,274,0
820845111,321,8,1,25,0,0,0,1,0,356,0
820845112,230,6,0,26,0,1,0,0,0,262,0
820845113,173,3,8,3,1,1,0,0,1,189,0
820845114,160,47,4,6,0,0,11,0,2,230,0
820845201,418,53,4,21,1,0,2,0,0,499,0
820845202,277,18,11,1,0,1,0,0,3,310,0
820845203,369,20,1,2,0,0,0,0,0,392,0
820845204,272,55,19,9,0,0,0,0,23,378,0
820845205,245,41,3,70,0,0,0,0,4,363,0
820845206,227,140,0,0,0,0,0,0,4,371,0
820845207,222,139,41,0,1,0,0,0,41,444,0
820845208,238,124,12,2,0,0,0,0,4,380,0
820845209,229,63,2,11,0,0,0,3,6,314,0
820845210,198,32,6,36,0,0,0,0,6,278,0
