radio_cens,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
820910502,0,0,0,0,0,0,0,1,1
820910503,8,0,0,0,0,0,1,9,0
820910504,1,0,0,0,0,0,0,1,0
820910505,12,0,0,0,0,0,0,12,0
820910506,0,0,0,1,0,0,0,1,0
820910507,15,0,0,0,0,0,0,15,0
820910508,9,0,1,0,0,0,0,10,0
820910509,27,0,0,0,0,0,0,27,0
820910510,6,0,0,0,0,0,0,6,0
820910511,5,1,0,0,0,0,1,7,0
820910512,4,0,0,0,0,0,0,4,0
820910513,1,0,0,0,0,0,0,1,0
820910601,27,0,0,1,0,0,2,30,0
820910602,1,0,0,0,0,0,0,1,0
820910603,2,0,0,0,0,0,0,2,0
820910604,1,0,0,0,0,0,0,1,0
820910605,2,0,0,0,0,0,0,2,0
820910606,0,0,1,1,0,0,0,2,0
820910607,0,0,0,0,0,0,0,0,0
820910608,20,0,0,1,0,0,0,21,0
820910609,5,0,0,0,0,0,0,5,0
820910610,12,1,0,0,0,0,0,13,0
820910611,1,0,0,0,0,0,0,1,0
820910612,1,0,0,0,0,0,0,1,0
820910613,6,0,0,0,0,0,0,6,0
820910614,0,0,0,0,0,0,0,0,0
820910615,11,4,0,0,0,0,1,17,1
820910616,0,0,0,0,0,0,0,0,0
820980101,0,0,0,0,0,0,0,0,0
820980102,0,0,0,0,0,0,0,0,0
820980103,2,0,0,0,0,0,0,2,0
820980104,1,0,0,0,0,0,1,2,0
820980105,2,0,0,0,0,0,0,2,0
820980106,3,0,0,0,0,0,0,3,0
820980107,0,0,0,0,0,0,1,1,0
820980108,1,0,0,0,0,0,0,1,0
820980109,0,0,0,0,0,0,0,0,0
820980110,0,0,0,0,0,0,0,0,0
820980111,4,0,0,0,0,0,0,4,0
820980112,2,0,0,0,0,0,0,2,0
820980113,2,0,0,0,0,0,0,2,0
820980114,6,0,0,0,0,0,0,6,0
820980115,0,0,0,0,0,0,0,0,0
820980116,4,0,0,0,0,0,8,12,0
820980117,3,0,0,0,0,0,1,4,0
820980118,5,0,0,0,0,0,0,5,0
820980119,8,0,0,0,0,1,1,10,0
820980120,0,0,0,0,0,0,0,0,0
820980121,10,0,0,0,0,0,1,11,0
820980122,9,0,0,0,0,0,4,13,0
820980201,5,0,0,0,0,0,5,10,0
820980202,0,0,0,0,0,0,1,1,0
820980203,4,0,0,0,0,0,2,6,0
820980204,0,0,0,0,0,0,0,0,0
820980205,2,0,0,0,0,0,7,9,0
820980206,5,0,0,0,0,0,6,11,0
820980207,2,0,0,0,0,0,4,6,0
820980301,1,0,0,0,0,0,0,1,0
820980302,7,0,0,0,0,0,8,16,1
820980303,0,0,0,0,0,0,6,6,0
820980304,0,0,0,0,0,0,8,8,0
820980305,2,0,0,0,0,0,9,11,0
820980306,0,0,0,0,0,0,0,0,0
820980307,1,0,0,0,0,0,0,1,0
820980308,0,0,0,0,0,0,1,1,0
820980309,0,0,0,0,0,0,1,1,0
820980310,11,0,0,0,0,0,6,17,0
820980311,19,1,0,0,0,0,4,24,0
820980312,3,0,0,0,0,0,9,12,0
820980313,3,1,0,0,0,0,6,10,0
820980314,1,0,0,0,0,0,0,1,0
820980315,2,0,0,0,0,0,3,5,0
820980316,15,0,0,0,0,0,22,37,0
820980401,6,1,0,0,0,0,1,8,0
820980402,1,0,0,0,0,0,0,1,0
820980403,1,0,0,0,0,0,0,1,0
820980404,13,0,0,0,0,0,5,18,0
820980405,2,0,0,0,0,0,1,3,0
820980406,2,0,1,0,0,4,0,7,0
820980407,0,0,0,0,0,0,0,0,0
820980408,1,0,0,0,0,0,1,2,0
820980409,6,0,0,0,0,0,0,6,0
820980410,4,0,0,0,0,0,5,9,0
821050101,7,0,0,0,0,0,2,9,0
821050102,3,1,0,0,0,1,0,5,0
821050103,22,0,0,0,0,0,11,33,0
821050104,0,0,0,0,0,0,0,0,0
821050105,0,0,0,0,0,0,0,0,0
821050106,1,0,0,0,0,0,0,1,0
821050107,4,0,0,0,0,0,0,4,0
821050108,8,8,0,0,0,0,10,26,0
821050109,9,3,0,0,0,0,8,20,0
821050110,5,1,0,0,0,0,8,14,0
821050111,1,0,0,0,0,0,1,2,0
821050112,3,0,0,0,0,0,0,3,0
821050113,0,0,0,0,0,0,3,3,0
821050114,3,0,0,0,0,0,0,3,0
821050115,8,3,0,0,0,0,4,15,0
821050116,2,0,0,0,0,0,0,2,0
821050117,0,0,0,0,0,0,0,0,0
821050118,0,0,0,0,1,0,0,1,0
821050119,0,0,0,0,0,0,0,0,0
821050120,2,0,0,0,0,0,0,2,0
821050121,1,0,0,0,0,0,0,1,0
821050201,1,0,0,0,0,0,0,1,0
821050202,1,0,0,0,0,0,0,1,0
821050203,1,0,0,1,0,0,0,2,0
821050204,0,0,0,0,0,0,0,0,0
821050205,0,0,0,0,0,0,0,0,0
821050206,4,0,0,0,0,0,0,4,0
821050207,0,0,0,0,0,0,0,0,0
821050208,7,0,0,0,0,0,0,7,0
821050209,2,0,0,0,0,0,0,2,0
821050210,2,0,0,1,0,0,0,3,0
821050211,2,0,0,0,0,0,0,2,0
821050212,1,0,0,0,0,0,1,2,0
821050213,3,0,0,0,0,0,0,3,0
821050214,7,1,0,0,0,0,0,8,0
821050215,0,0,0,0,0,0,0,0,0
821050216,0,0,0,0,0,0,0,0,0
821050217,2,0,0,0,0,0,1,3,0
821050218,6,0,0,0,0,0,0,6,0
821050219,2,0,0,0,0,0,0,2,0
821050220,3,0,0,0,0,0,0,3,0
821050221,6,0,0,0,0,0,0,6,0
821050222,0,0,0,0,0,0,0,0,0
821050223,0,0,0,0,0,0,0,0,0
821050224,3,0,0,0,0,0,1,4,0
821050225,0,0,0,0,0,0,0,0,0
821050226,0,0,0,0,0,0,1,1,0
821050227,2,0,0,0,0,0,0,2,0
821050228,12,0,0,0,0,0,0,12,0
821050229,0,0,0,0,0,0,0,0,0
821050230,0,0,0,0,0,0,0,0,0
821050231,15,1,0,0,0,1,0,17,0
821050301,51,2,0,0,0,0,7,60,0
821050302,0,0,0,0,0,0,0,0,0
821050303,2,0,0,0,0,0,0,2,0
821050304,0,0,0,0,0,0,0,0,0
821050305,1,0,0,0,0,0,0,1,0
821050306,4,0,0,0,0,0,0,4,0
821050307,1,0,0,0,0,0,0,1,0
821050308,5,0,0,0,0,0,0,5,0
821050309,0,0,0,0,0,0,0,0,0
821050310,16,2,2,0,0,0,1,21,0
821050311,4,0,0,0,0,0,0,4,0
821050312,0,0,0,0,0,0,0,0,0
821050313,1,0,0,0,0,0,0,1,0
821050314,2,0,0,0,0,0,0,2,0
821050315,2,2,0,0,0,0,3,7,0
821050316,1,1,0,0,0,0,0,2,0
821050401,4,0,0,3,0,0,0,7,0
821050402,0,0,0,0,0,0,0,0,0
821050403,0,0,0,0,0,0,0,0,0
821050404,0,0,0,0,0,0,0,0,0
821050405,0,0,0,0,0,0,0,0,0
821050406,0,0,0,0,0,0,0,0,0
821050407,1,0,0,0,0,0,0,1,0
821050408,11,0,0,0,0,0,0,11,0
821050409,0,0,0,0,0,0,0,0,0
821050410,1,0,0,0,0,0,0,1,0
821050411,0,0,0,0,0,0,0,0,0
821050412,1,0,0,0,0,0,0,1,0
821050413,6,0,0,0,0,0,0,6,0
821050414,2,0,0,0,0,0,0,2,0
821050415,2,0,0,0,0,0,0,2,0
821050416,7,0,0,0,0,0,3,10,0
821050417,3,0,0,0,0,0,0,3,0
821050418,2,0,0,0,0,0,0,2,0
821050419,1,0,0,0,0,0,0,1,0
821050420,0,0,0,0,0,0,0,0,0
821050501,0,0,0,0,0,0,1,1,0
821050502,1,0,0,0,0,0,0,1,0
821050503,5,0,0,0,0,0,4,9,0
821050504,5,2,0,0,0,0,4,11,0
821050505,6,0,0,0,0,0,0,6,0
821050506,3,0,0,0,0,0,0,3,0
821050507,15,5,0,0,0,0,11,31,0
821050508,3,0,0,0,0,0,2,6,1
821050509,20,0,0,0,0,0,0,20,0
821050510,1,0,0,0,0,0,0,1,0
821050511,6,0,0,0,1,0,1,9,1
821050512,3,0,0,0,0,0,0,3,0
821050513,1,0,0,0,0,0,0,1,0
821050514,3,1,0,0,0,0,0,4,0
821050515,2,0,0,0,0,0,0,2,0
821050516,1,0,0,0,0,0,0,1,0
821050517,5,0,0,0,0,0,3,8,0
821120101,1,0,0,0,0,1,0,2,0
821120102,1,0,0,0,0,0,2,3,0
821120103,2,0,0,0,0,0,0,2,0
821120104,6,1,0,0,0,0,1,8,0
821120105,7,0,0,0,0,0,1,8,0
821120106,1,0,0,0,0,0,0,1,0
821120107,6,0,0,0,0,0,0,8,2
821120108,0,0,0,0,0,0,0,0,0
821120201,1,0,0,0,0,0,0,1,0
821120202,1,0,0,0,0,0,0,1,0
821120203,2,0,0,1,0,0,0,3,0
821120204,6,0,0,0,0,0,0,6,0
821120205,12,0,0,0,0,0,0,12,0
821120206,2,1,0,0,0,0,0,3,0
821120207,1,0,0,0,0,0,1,2,0
821120208,5,0,0,0,0,0,1,6,0
821120209,5,0,0,0,0,1,0,6,0
821120210,0,0,0,0,0,0,0,0,0
821120211,11,0,0,0,0,0,0,11,0
821120212,1,0,0,0,0,0,0,1,0
821120213,1,1,0,0,0,0,0,2,0
821120214,0,0,0,0,0,0,0,0,0
821120215,1,0,0,0,0,0,0,1,0
821120216,4,0,0,0,0,0,0,4,0
821120217,1,0,0,0,0,0,0,1,0
821120218,6,0,0,0,0,0,0,6,0
821120219,0,0,0,0,0,0,0,0,0
821120301,1,0,0,0,0,0,3,4,0
821120302,0,0,0,0,0,0,0,0,0
821120303,2,1,0,0,0,0,0,3,0
821120304,0,0,0,0,0,0,0,0,0
821120305,0,0,0,0,0,0,0,0,0
821120306,0,0,0,0,0,0,1,1,0
821120307,0,0,0,0,0,0,0,0,0
821120308,0,0,0,0,0,0,0,0,0
821120309,0,1,0,0,0,0,0,1,0
821120310,10,0,0,0,0,0,0,10,0
821120311,0,0,0,0,0,0,0,0,0
821120312,2,0,0,0,0,0,1,3,0
821120313,3,0,0,0,0,0,1,5,1
821120314,2,1,0,0,0,0,0,3,0
821120315,1,0,0,0,0,0,1,2,0
821120316,0,0,0,0,0,1,0,1,0
821120401,0,0,0,0,0,0,0,0,0
821120402,0,0,0,0,0,0,0,0,0
821120403,0,0,0,0,0,0,0,0,0
821120404,3,0,0,1,0,0,0,4,0
821120405,20,3,0,0,0,1,1,25,0
821120406,6,0,0,0,0,0,0,6,0
821120407,8,0,0,0,0,0,0,8,0
821120408,0,0,1,0,0,1,0,2,0
821120409,1,0,0,0,0,0,0,1,0
821120410,0,0,0,0,0,0,0,0,0
821120411,1,0,0,0,0,0,0,1,0
821120412,3,0,0,0,0,0,0,3,0
821120413,22,1,0,0,0,0,1,24,0
821120414,1,0,0,0,0,0,0,1,0
821120415,1,0,0,0,0,0,0,1,0
821120416,2,0,0,0,0,0,0,2,0
821120417,0,0,0,0,0,0,0,0,0
821120418,4,0,0,0,0,0,1,5,0
821120419,6,0,0,0,0,0,0,6,0
821190101,3,1,0,0,0,0,0,4,0
821190102,14,2,0,0,0,0,4,20,0
821190103,1,1,0,0,0,0,1,3,0
821190104,0,0,0,0,0,0,0,0,0
821190105,4,0,0,0,0,0,0,4,0
821190106,1,0,0,0,0,2,0,3,0
821190107,1,1,0,0,0,1,0,3,0
821190108,1,0,0,0,0,0,0,1,0
821190109,1,0,0,0,0,0,0,1,0
821190110,2,0,0,0,0,0,0,2,0
821190111,1,0,0,0,0,0,0,1,0
821190112,0,0,0,0,0,0,0,0,0
821190113,0,0,0,0,0,0,0,0,0
821190114,0,0,0,0,0,0,2,2,0
821190115,0,0,0,0,0,0,0,0,0
821190116,0,0,0,0,0,0,0,0,0
821190117,4,0,0,0,0,0,0,4,0
821190118,4,1,0,0,0,0,0,5,0
821190119,12,1,0,0,0,0,0,13,0
821190120,12,2,0,0,0,0,0,14,0
821190121,16,1,0,0,0,0,3,20,0
821190122,5,0,0,0,0,0,0,5,0
821190201,3,0,0,0,0,0,2,5,0
821190202,2,1,0,0,0,0,0,3,0
821190203,5,0,0,0,0,0,0,5,0
821190204,0,0,0,0,0,0,0,0,0
821190205,0,0,0,0,0,0,0,0,0
821190206,0,0,0,0,0,0,0,0,0
821190207,0,0,0,0,0,0,0,0,0
821190208,1,0,0,0,0,0,0,1,0
821190209,1,0,0,0,0,0,0,1,0
821190301,1,1,0,0,0,0,0,2,0
821190302,7,0,0,0,0,0,0,7,0
821190303,0,1,0,0,0,0,0,1,0
821190304,0,0,0,0,0,0,0,0,0
821190305,1,0,0,0,0,0,0,1,0
821190306,3,0,0,0,0,0,0,3,0
821190307,3,0,0,0,0,0,1,4,0
821190308,7,5,0,0,0,0,0,12,0
821190309,0,0,0,0,0,0,0,0,0
821190310,1,0,0,0,0,0,1,2,0
821190311,3,0,0,0,0,0,0,3,0
821190312,10,0,2,0,0,0,0,12,0
821190313,2,0,0,0,0,0,0,2,0
821190314,0,0,0,0,0,0,0,0,0
821190315,1,0,0,0,0,0,0,1,0
821190401,0,1,0,0,0,0,1,2,0
821190402,6,1,0,0,0,0,0,7,0
821190403,0,0,0,0,0,0,0,1,1
821190404,1,0,1,0,0,0,0,2,0
821190405,0,0,0,0,0,0,0,0,0
821190406,1,0,0,0,0,0,0,1,0
821190407,1,0,0,0,0,0,0,1,0
821190408,1,0,0,0,0,0,1,2,0
821190409,4,0,0,0,0,0,0,4,0
821190410,2,1,0,0,0,0,0,3,0
821190411,0,0,0,0,0,0,0,0,0
821190412,0,0,0,0,0,0,0,0,0
821190413,5,0,0,0,0,0,0,5,0
821190414,9,1,0,0,0,0,1,11,0
821190415,40,1,0,0,0,0,0,41,0
821190416,7,0,0,1,0,0,0,8,0
821190417,9,1,0,0,0,0,1,11,0
821190418,0,0,0,0,0,0,0,0,0
821190419,1,0,0,0,0,0,0,1,0
821190420,1,0,0,0,0,0,0,1,0
821190422,2,0,0,0,0,0,0,2,0
821190423,2,0,0,0,0,0,0,2,0
821190424,2,0,0,0,0,0,0,2,0
821190425,0,0,0,0,0,0,0,0,0
821190426,14,5,0,0,0,0,0,19,0
821190501,0,0,0,0,0,0,0,0,0
821190502,7,0,0,0,0,0,0,7,0
821190503,4,0,0,0,0,0,0,4,0
821190504,0,0,0,0,0,0,0,0,0
821190505,0,0,0,0,0,0,0,0,0
821190506,0,0,0,1,0,0,1,2,0
821190507,9,1,0,0,0,0,0,10,0
821190508,1,0,0,0,0,0,0,1,0
821190509,1,0,0,0,0,0,0,1,0
821190510,4,0,0,2,0,0,2,8,0
821190511,4,0,0,0,0,0,0,4,0
821190512,0,0,0,0,0,0,0,0,0
821190513,4,1,0,0,0,0,0,5,0
821190514,2,0,1,0,0,0,0,3,0
821190515,12,0,0,0,0,0,3,15,0
821190516,0,0,0,0,0,0,0,0,0
821190517,0,0,0,0,0,0,0,0,0
821190518,1,0,0,0,0,0,0,1,0
821190519,0,0,0,0,0,0,0,0,0
821190601,0,0,0,0,0,0,0,0,0
821190602,0,0,0,0,0,0,0,0,0
821190603,10,0,0,0,0,0,0,10,0
821190604,1,0,0,0,0,0,0,1,0
821190605,1,0,0,0,0,0,0,1,0
821190606,2,0,0,0,0,0,0,2,0
821190607,0,0,0,0,0,0,0,0,0
821190608,7,0,0,0,0,0,0,7,0
821190609,2,0,0,0,0,0,0,2,0
821190610,2,0,0,0,0,0,1,3,0
821190611,1,0,0,0,0,0,0,1,0
821190612,3,0,0,0,0,0,0,3,0
821190613,0,0,0,0,0,0,0,0,0
821190614,5,0,1,0,0,0,0,6,0
821190701,2,0,0,0,0,0,0,2,0
821190702,6,2,0,0,0,1,0,9,0
821190703,3,0,0,0,0,0,0,3,0
821190704,3,0,0,0,0,0,0,3,0
821190705,12,0,0,0,0,0,0,12,0
821190706,0,0,0,0,0,0,0,0,0
821190707,0,0,0,0,0,0,0,0,0
821190708,1,0,0,1,0,0,0,2,0
821190709,4,1,0,0,0,0,0,5,0
821190710,16,0,0,0,0,0,0,16,0
821190711,11,0,0,0,0,0,0,11,0
821190712,0,0,0,1,0,0,0,1,0
821190713,1,0,0,0,0,0,0,1,0
821190714,0,0,0,0,0,0,0,0,0
821190715,10,0,0,0,0,0,1,11,0
821190716,9,0,0,0,0,0,0,9,0
821190801,2,1,0,0,0,0,0,3,0
821190802,5,0,0,0,0,0,0,5,0
821190803,7,0,0,0,0,0,0,7,0
821190804,2,0,0,0,0,0,0,2,0
821190805,16,1,0,0,0,0,3,20,0
821190806,0,0,0,0,0,0,0,0,0
821190807,0,0,0,0,0,0,0,0,0
821190808,2,0,0,0,0,0,0,2,0
821190809,0,0,0,0,0,0,0,0,0
821190810,1,0,0,0,0,0,0,1,0
821190811,3,0,0,0,0,0,0,3,0
821190812,0,0,0,0,0,0,0,0,0
821190813,1,0,0,0,0,0,0,1,0
821190814,6,0,0,0,0,0,0,6,0
821190815,10,4,0,0,0,0,0,14,0
821190816,5,2,0,0,0,0,0,7,0
821190817,1,0,0,0,0,0,0,1,0
821190818,0,0,0,0,0,0,0,0,0
821190901,2,0,0,0,0,0,2,4,0
821190902,9,0,0,0,0,0,0,9,0
821190903,2,0,0,0,0,0,1,3,0
821190904,0,0,0,0,0,0,0,0,0
821190905,0,0,2,0,0,0,0,2,0
821190906,6,0,0,0,0,0,0,6,0
821190907,2,0,0,0,0,0,0,2,0
821190908,0,0,0,0,0,0,0,0,0
821190909,0,0,1,0,0,0,0,1,0
821190910,0,0,0,0,0,0,0,0,0
821190911,0,0,0,0,0,0,0,0,0
821190912,0,0,0,0,0,0,0,0,0
821190913,22,0,2,0,0,0,0,24,0
821190914,1,0,0,0,0,0,0,1,0
821191001,0,0,0,0,0,0,0,0,0
821191002,0,0,0,0,0,0,0,0,0
821191003,0,0,0,0,0,0,0,0,0
821191004,0,0,0,0,0,0,0,0,0
821191005,1,0,0,0,0,0,0,1,0
821191006,6,2,0,0,0,0,2,10,0
821191007,2,0,1,0,0,0,0,3,0
821191008,2,0,0,0,0,0,0,2,0
821191009,0,0,1,0,0,0,0,1,0
821191010,0,0,0,0,0,0,0,0,0
821191011,0,0,0,0,0,0,0,0,0
821191012,2,0,0,0,0,0,0,2,0
821191013,0,0,1,0,0,0,0,1,0
821191014,0,0,0,0,0,0,0,0,0
821199301,0,0,0,0,0,0,1,1,0
821199401,0,0,0,0,0,0,0,0,0
821199402,0,0,0,0,0,0,0,0,0
821199403,1,0,0,0,0,0,0,1,0
821199601,0,0,0,0,0,0,0,0,0
821199701,0,0,0,0,0,0,0,0,0
821260101,6,0,0,0,0,0,1,7,0
821260102,8,0,0,0,0,0,2,10,0
821260103,0,0,0,0,0,0,0,0,0
821260104,2,0,0,0,0,0,1,3,0
821260105,2,1,0,0,0,0,0,3,0
821260106,0,0,0,0,0,0,0,0,0
821260107,10,2,0,0,0,0,0,12,0
821260108,0,0,0,0,0,0,0,0,0
821260109,12,0,0,0,0,0,0,12,0
821260110,2,2,0,0,0,0,0,4,0
821260111,2,0,0,0,0,0,0,2,0
821260112,6,0,0,1,0,0,0,8,1
821260113,5,0,0,0,0,0,0,5,0
821260114,2,0,0,0,0,0,0,2,0
821260201,1,0,0,0,0,0,0,1,0
821260202,0,0,0,0,0,0,0,0,0
821260203,0,0,0,0,0,0,0,0,0
821260204,0,0,0,0,0,0,0,0,0
821260205,4,0,0,0,0,0,4,8,0
821260206,5,0,0,1,0,0,0,6,0
821260207,2,0,0,0,0,0,0,2,0
821260208,1,0,0,0,0,0,0,1,0
821260209,1,0,0,0,0,0,0,1,0
821260210,13,0,0,0,0,0,0,13,0
821260211,2,0,0,0,0,0,0,2,0
821260212,2,0,0,0,0,0,0,2,0
821260213,1,0,0,0,0,0,1,2,0
821260214,2,0,0,0,0,0,0,2,0
821260215,1,0,0,0,0,0,0,1,0
821260216,5,0,0,0,0,0,0,5,0
821260217,3,0,0,0,0,0,0,3,0
821260301,1,0,0,1,0,0,0,2,0
821260302,3,0,0,0,0,0,0,3,0
821260303,0,0,0,0,0,0,0,0,0
821260304,15,1,0,0,0,1,0,17,0
821260305,1,0,0,0,0,0,0,1,0
821260306,1,0,0,0,0,0,0,1,0
821260307,2,0,0,0,0,0,0,2,0
821260308,7,2,0,0,0,0,2,11,0
821260309,5,0,0,0,0,0,0,5,0
821260310,0,0,0,0,0,0,0,0,0
821260311,2,0,0,0,0,0,0,2,0
821260312,0,0,0,0,0,0,0,0,0
821260313,6,0,0,0,0,0,0,6,0
821260314,3,0,0,0,0,0,1,4,0
821260315,2,0,0,0,0,1,0,3,0
821260316,0,0,0,0,0,0,0,0,0
821260317,3,1,0,0,0,0,0,4,0
821260318,0,0,0,0,0,0,0,0,0
821260319,1,0,0,0,0,0,0,1,0
821260401,8,1,0,0,0,0,0,10,1
821260402,2,0,0,0,0,0,0,2,0
821260403,0,0,0,0,0,0,0,0,0
821260404,1,0,0,0,0,0,0,1,0
821260405,9,0,0,0,0,0,1,10,0
821260406,2,0,0,0,0,0,0,2,0
821260407,1,0,0,0,0,0,0,1,0
821260408,0,0,0,0,0,0,0,0,0
821260409,2,0,0,0,0,0,0,2,0
821260410,0,0,0,0,0,0,0,0,0
821260411,7,3,0,0,0,0,0,10,0
821260501,0,0,0,0,0,0,0,0,0
821260502,5,0,0,0,0,0,2,7,0
821260503,17,0,0,0,0,0,0,17,0
821260504,0,0,0,2,0,0,0,2,0
821260505,1,0,0,0,0,0,0,1,0
821260506,21,0,0,0,0,0,2,23,0
821260507,0,0,0,0,0,0,0,0,0
821260508,0,0,0,0,0,0,0,0,0
821260509,8,0,0,0,0,0,0,8,0
821260510,0,0,0,0,0,1,0,1,0
821260511,1,0,0,0,0,0,0,1,0
821260512,2,0,0,0,0,0,0,2,0
821260513,0,0,0,0,0,0,0,0,0
821260514,6,1,0,0,0,0,1,8,0
821260515,6,0,0,0,0,0,0,6,0
821260516,2,0,0,0,0,0,0,2,0
821260517,0,0,0,0,0,0,0,0,0
821330101,12,1,0,0,0,0,0,13,0
821330102,1,1,0,0,0,0,5,7,0
821330103,2,0,0,0,0,0,0,2,0
821330104,3,3,0,0,0,0,3,9,0
821330105,1,1,0,0,0,0,0,2,0
821330106,0,0,0,0,0,0,0,0,0
821330107,3,0,0,0,0,0,1,5,1
821330108,2,3,0,0,0,0,0,5,0
821330109,0,0,0,0,0,0,1,1,0
821330110,0,0,0,0,0,0,0,0,0
821330201,24,0,0,0,0,0,6,30,0
821330202,0,0,0,0,0,0,0,0,0
821330203,1,0,0,0,0,0,0,1,0
821330204,43,0,0,0,0,0,1,44,0
821330205,0,0,0,0,0,0,0,0,0
821330206,1,0,0,0,0,0,3,4,0
821330207,1,1,0,0,0,0,2,4,0
821330208,0,0,0,0,0,0,0,0,0
821330209,5,5,0,0,0,0,0,10,0
821330210,0,0,0,0,0,0,0,0,0
821330211,6,2,0,0,0,0,3,11,0
821330212,12,4,0,2,0,0,9,27,0
821330213,12,2,0,0,0,0,1,15,0
821330214,2,0,0,0,0,0,1,3,0
821330215,6,0,0,0,0,0,3,9,0
821330216,0,0,0,0,0,0,0,0,0
821330217,4,0,0,0,0,0,1,5,0
821330218,2,0,0,0,0,0,1,3,0
821330219,11,0,0,0,0,0,4,15,0
821330220,0,0,0,0,0,0,0,0,0
821330301,0,0,0,0,0,0,0,0,0
821330302,0,0,0,0,0,0,0,0,0
821330303,2,1,0,0,0,0,0,3,0
821330304,0,0,0,0,0,0,2,2,0
821330305,1,0,0,0,0,0,1,2,0
821330306,0,0,0,0,0,0,0,0,0
821330307,4,3,0,0,0,0,1,9,1
821330308,10,0,0,0,0,0,2,14,2
821330309,4,1,0,0,0,0,0,5,0
821330310,4,1,0,0,0,0,2,7,0
821330311,14,0,0,0,0,0,1,15,0
821330312,5,1,0,0,0,0,3,9,0
821330313,20,6,0,0,0,0,10,36,0
821330314,1,0,0,0,0,0,1,2,0
821330315,5,0,0,0,0,0,2,7,0
821330316,0,1,0,0,0,0,0,1,0
821330317,3,1,0,0,0,0,3,7,0
821330318,1,0,0,0,0,0,2,3,0
821330401,15,2,0,0,0,0,5,22,0
821330402,7,1,0,0,0,0,3,11,0
821330403,6,0,0,0,0,0,0,6,0
821330404,6,0,0,0,0,0,0,6,0
821330405,9,0,0,0,0,0,0,9,0
821330406,15,0,2,0,0,0,4,21,0
821330407,2,0,0,0,0,0,0,2,0
821330408,0,0,0,0,0,0,0,0,0
821330409,2,0,0,0,0,0,0,2,0
821330410,11,0,0,0,0,0,1,12,0
821330411,10,1,0,0,0,0,0,11,0
821330412,5,0,0,0,0,0,0,5,0
821330413,11,0,0,1,0,0,0,12,0
821330414,9,1,0,0,0,1,0,11,0
821330415,27,0,0,0,0,0,3,30,0
821330416,19,0,0,0,0,0,2,22,1
821330417,25,0,0,0,0,0,0,25,0
821330501,11,0,0,0,0,0,1,12,0
821330502,0,0,0,0,0,0,3,3,0
821330503,4,0,0,0,0,0,0,4,0
821330504,3,2,0,0,0,0,16,21,0
821330505,2,0,0,0,0,0,5,7,0
821330506,0,0,0,0,0,0,0,0,0
821330507,0,0,0,0,0,0,0,0,0
821330508,0,0,0,0,0,0,0,0,0
821330509,2,0,0,0,0,0,0,2,0
821330510,3,0,0,0,0,0,0,3,0
821330511,6,1,0,0,0,0,5,12,0
821330512,0,1,0,0,0,0,0,1,0
821330513,0,1,0,0,0,0,0,1,0
821330514,3,0,0,0,0,0,3,6,0
821330515,4,0,0,0,0,0,1,5,0
821330516,1,0,0,0,0,0,1,2,0
821330517,5,0,0,0,0,0,3,8,0
821330518,0,0,0,0,0,0,0,0,0
821330519,0,0,0,0,0,0,0,0,0
821330520,0,0,0,0,0,0,0,0,0
821330521,0,0,0,0,0,0,0,0,0
821330522,2,0,0,0,0,0,1,3,0
821330523,0,0,0,0,0,0,3,3,0
821330524,2,0,0,0,0,0,0,2,0
821330525,9,0,0,0,0,0,0,9,0
821330526,0,0,0,0,0,0,1,1,0
821330527,0,1,0,0,0,0,1,2,0
821330528,1,0,0,0,0,0,1,2,0
821330529,0,0,0,0,0,0,0,0,0
821330530,2,0,0,0,0,0,0,2,0
821330531,0,0,0,0,0,0,0,0,0
821330532,0,0,0,0,0,0,1,1,0
821330533,2,0,0,0,0,0,2,4,0
821330534,1,0,0,0,0,0,1,2,0
821330601,0,0,0,0,0,0,0,0,0
821330602,2,0,0,0,0,0,30,32,0
821330603,2,0,0,0,0,0,2,4,0
821330604,4,0,0,1,0,0,2,7,0
821330605,18,2,0,0,0,1,3,24,0
821330606,1,0,0,0,0,0,0,1,0
821330607,0,0,0,0,0,0,0,0,0
821330608,1,0,0,0,0,0,0,1,0
821330609,1,0,0,0,0,0,0,1,0
821330610,2,0,0,0,0,0,0,2,0
821330611,0,0,0,0,0,0,0,0,0
821330612,0,0,0,0,0,0,0,1,1
821330613,1,0,0,0,0,0,0,1,0
821330614,0,0,0,0,0,0,0,0,0
821330615,0,0,0,0,0,0,0,0,0
821330616,0,0,0,0,0,0,0,0,0
821330617,27,12,0,0,0,0,6,45,0
821330618,2,0,0,0,0,0,0,2,0
821330619,2,0,0,0,0,0,0,2,0
821330620,27,1,0,0,0,0,7,35,0
821330621,3,0,0,0,0,0,0,3,0
821330622,0,0,0,0,0,0,0,0,0
821330623,3,0,0,0,0,0,0,3,0
821330624,0,0,0,0,0,0,0,0,0
821330625,0,0,0,0,0,0,0,0,0
821330626,0,0,0,0,0,0,0,0,0
821330627,0,0,0,0,0,0,0,0,0
821330628,0,0,0,0,0,0,0,0,0
821330629,12,0,0,0,0,0,0,12,0
821330630,8,0,0,0,0,0,0,8,0
821330631,2,0,0,0,0,0,0,2,0
